CMPLNT_FR_DT	CMPLNT_FR_TM	PD_DESC	LAW_CAT_CD	BORO_NM	ADDR_PCT_CD	PREM_TYP_DESC	Latitude	Longitude
12/29/16	23:45:00	"INTOXICATED DRIVING,ALCOHOL"	MISDEMEANOR	BROOKLYN	62	HIGHWAY/PARKWAY	40.60221617	-74.0029508
12/29/16	23:40:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	MANHATTAN	18	RESIDENCE - APT. HOUSE	40.76534298	-73.98945667
12/29/16	23:40:00	"INTOXICATED DRIVING,ALCOHOL"	MISDEMEANOR	QUEENS	105	STREET	40.74545513	-73.72230232
12/29/16	23:35:00	"INTOXICATED DRIVING,ALCOHOL"	MISDEMEANOR	BROOKLYN	83	STREET	40.68704909	-73.90573985
12/29/16	23:30:00	WEAPONS POSSESSION 3	FELONY	BROOKLYN	76	STREET	40.67795289	-74.00679736
12/29/16	23:30:00	ASSAULT 3	MISDEMEANOR	BRONX	40	RESIDENCE - PUBLIC HOUSING	40.81139312	-73.92231487
12/29/16	23:30:00	"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP"	FELONY	MANHATTAN	10	BAR/NIGHT CLUB	40.74990974	-74.00256034
12/29/16	23:30:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	MANHATTAN	18	BAR/NIGHT CLUB	40.76631777	-73.99565135
12/29/16	23:30:00	ASSAULT 3	MISDEMEANOR	QUEENS	102	RESIDENCE-HOUSE	40.70638238	-73.83636093
12/29/16	23:30:00	ASSAULT 3	MISDEMEANOR	QUEENS	115	RESIDENCE-HOUSE	40.75604225	-73.8911429
12/29/16	23:30:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	BRONX	42	STREET	40.83888301	-73.902648
12/29/16	23:30:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	STATEN ISLAND	120	RESIDENCE-HOUSE	40.63799816	-74.08591021
12/29/16	23:25:00	RECKLESS ENDANGERMENT 2	MISDEMEANOR	MANHATTAN	1	TRANSIT - NYC SUBWAY	40.70445571	-74.01426592
12/29/16	23:20:00	"ROBBERY,RESIDENTIAL COMMON AREA"	FELONY	BROOKLYN	75	RESIDENCE - APT. HOUSE	40.66794474	-73.87604591
12/29/16	23:20:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BROOKLYN	78	RESIDENCE - PUBLIC HOUSING	40.68180551	-73.98308819
12/29/16	23:20:00	"MENACING,UNCLASSIFIED"	MISDEMEANOR	BROOKLYN	78	RESIDENCE - PUBLIC HOUSING	40.68180551	-73.98308819
12/29/16	23:18:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	QUEENS	107	RESIDENCE - APT. HOUSE	40.71104026	-73.81463501
12/29/16	23:15:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BRONX	47	RESIDENCE - APT. HOUSE	40.90366994	-73.84371072
12/29/16	23:15:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	QUEENS	109	RESIDENCE - APT. HOUSE	40.75740897	-73.82613961
12/29/16	23:10:00	"MARIJUANA, POSSESSION 1, 2 & 3"	FELONY	BRONX	47	STREET	40.89812463	-73.85122585
12/29/16	23:10:00	CRIMINAL CONTEMPT 1	FELONY	BROOKLYN	62	STREET	40.60298967	-73.97240535
12/29/16	23:00:00	ASSAULT 3	MISDEMEANOR	BRONX	40	RESIDENCE-HOUSE	40.81846854	-73.91768213
12/29/16	23:00:00	"MISCHIEF,CRIMINAL,    UNCL 2ND"	FELONY	BROOKLYN	70	RESIDENCE - APT. HOUSE	40.64189094	-73.9606821
12/29/16	23:00:00	"CHILD, ENDANGERING WELFARE"	MISDEMEANOR	BRONX	40	RESIDENCE-HOUSE
12/29/16	23:00:00	"LARCENY,GRAND FROM PERSON,PICK"	FELONY	MANHATTAN	10	OTHER	40.74283379	-73.99842802
12/29/16	23:00:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BRONX	44	STREET	40.83198204	-73.92349055
12/29/16	23:00:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	QUEENS	105	STREET	40.74940176	-73.71989661
12/29/16	23:00:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	BROOKLYN	75	RESIDENCE - APT. HOUSE	40.66819671	-73.89782887
12/29/16	23:00:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	BROOKLYN	70	STREET	40.63750152	-73.95923625
12/29/16	22:59:00	"WEAPONS, POSSESSION, ETC"	MISDEMEANOR	STATEN ISLAND	120	STREET	40.61184952	-74.08821766
12/29/16	22:52:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	MANHATTAN	23	TRANSIT - NYC SUBWAY	40.79032243	-73.9476875
12/29/16	22:50:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	MANHATTAN	14	TRANSIT - NYC SUBWAY	40.75099905	-73.99062471
12/29/16	22:49:00	"LARCENY,PETIT FROM TRUCK"	MISDEMEANOR	BROOKLYN	70	STREET	40.62786831	-73.94809943
12/29/16	22:45:00	"MISCHIEF,CRIMINAL,    UNCL 2ND"	FELONY	QUEENS	111	RESIDENCE-HOUSE	40.75601681	-73.73505398
12/29/16	22:45:00	"ROBBERY,HOME INVASION"	FELONY	QUEENS	100	RESIDENCE-HOUSE	40.59680751	-73.79981039
12/29/16	22:45:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BRONX	42	RESIDENCE - PUBLIC HOUSING	40.83267599	-73.90121524
12/29/16	22:40:00	ASSAULT 3	MISDEMEANOR	BROOKLYN	75	RESIDENCE - PUBLIC HOUSING	40.65695242	-73.88723914
12/29/16	22:30:00	ASSAULT 3	MISDEMEANOR	BROOKLYN	71	STREET	40.66852792	-73.95062717
12/29/16	22:30:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	STATEN ISLAND	121	RESIDENCE-HOUSE	40.60905439	-74.13911457
12/29/16	22:30:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	STATEN ISLAND	122	RESTAURANT/DINER	40.60419489	-74.12075952
12/29/16	22:30:00	"TRESPASS 2, CRIMINAL"	MISDEMEANOR	BROOKLYN	62	RESIDENCE-HOUSE	40.61697483	-73.9942527
12/29/16	22:00:00	"LARCENY,GRAND FROM EATERY, UNATTENDED"	FELONY	MANHATTAN	28	RESTAURANT/DINER	40.8002714	-73.95248349
12/29/16	22:00:00	"LARCENY,GRAND FROM RESIDENCE, UNATTENDED"	FELONY	QUEENS	112	RESIDENCE - APT. HOUSE	40.71641394	-73.83595753
12/29/16	22:00:00	"LARCENY,GRAND FROM PERSON,UNCL"	FELONY	BRONX	47	RESIDENCE-HOUSE	40.89655977	-73.85305961
12/29/16	22:00:00	RECKLESS ENDANGERMENT 1	FELONY	BRONX	47	STREET	40.90133218	-73.84221138
12/29/16	22:00:00	"MENACING,UNCLASSIFIED"	MISDEMEANOR	QUEENS	115	RESIDENCE - APT. HOUSE	40.76088505	-73.87591266
12/29/16	22:00:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	MANHATTAN	10	HOTEL/MOTEL	40.7416892	-74.00298585
12/29/16	22:00:00	"MISCHIEF, CRIMINAL 3 & 2, OF M"	FELONY	QUEENS	111	STREET	40.76042717	-73.73011997
12/29/16	22:00:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	BROOKLYN	71	RESIDENCE-HOUSE	40.66148547	-73.95217145
12/29/16	22:00:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	STATEN ISLAND	120	STREET	40.628057	-74.12691625
12/29/16	22:00:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	STATEN ISLAND	121	RESIDENCE-HOUSE	40.63685091	-74.13912928
12/29/16	22:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	QUEENS	108	HOTEL/MOTEL	40.73962415	-73.89220901
12/29/16	21:51:00	"IMPERSONATION 2, PUBLIC SERVAN"	MISDEMEANOR	BRONX	45	RESIDENCE - PUBLIC HOUSING	40.82377203	-73.82668524
12/29/16	21:45:00	CRIMINAL CONTEMPT 1	FELONY	BROOKLYN	67	RESIDENCE - APT. HOUSE	40.64928195	-73.93496166
12/29/16	21:45:00	"MISCHIEF, CRIMINAL 3 & 2, OF M"	FELONY	BRONX	49	STREET	40.84904399	-73.86462266
12/29/16	21:30:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	MANHATTAN	7	PARKING LOT/GARAGE (PUBLIC)	40.72182202	-73.98747935
12/29/16	21:30:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	BROOKLYN	61	CHAIN STORE	40.60857398	-73.95872089
12/29/16	21:30:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	QUEENS	110	RESIDENCE-HOUSE	40.74913389	-73.85625404
12/29/16	21:00:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	MANHATTAN	34	BAR/NIGHT CLUB	40.86405578	-73.92631701
12/29/16	21:00:00	"FRAUD,UNCLASSIFIED-FELONY"	FELONY	MANHATTAN	13	RESIDENCE-HOUSE	40.7313336	-73.97635364
12/29/16	21:00:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BROOKLYN	81	STREET	40.69356003	-73.92917394
12/29/16	21:00:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	QUEENS	105	STREET	40.74940176	-73.71989661
12/29/16	21:00:00	"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE"	FELONY	QUEENS	105	STREET	40.7485523	-73.71822556
12/29/16	21:00:00	OBSTR BREATH/CIRCUL	MISDEMEANOR	BROOKLYN	67	RESIDENCE - APT. HOUSE	40.6575185	-73.92094066
12/29/16	20:50:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	MANHATTAN	32	RESIDENCE - APT. HOUSE	40.814362	-73.9444967
12/29/16	20:49:00	"LARCENY,GRAND OF AUTO"	FELONY	QUEENS	103	STREET	40.70985027	-73.76698268
12/29/16	20:47:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	MANHATTAN	5	TRANSIT - NYC SUBWAY	40.72033214	-73.99403816
12/29/16	20:40:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BROOKLYN	70	STREET	40.6339933	-73.96657027
12/29/16	20:30:00	"LARCENY,PETIT BY FALSE PROMISE"	MISDEMEANOR	QUEENS	108	RESIDENCE - APT. HOUSE	40.74013422	-73.91835629
12/29/16	20:30:00	"LARCENY,PETIT OF VEHICLE ACCES"	MISDEMEANOR	MANHATTAN	19	STREET	40.77313588	-73.95667649
12/29/16	20:30:00	"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE"	FELONY	BROOKLYN	79	STREET	40.68746231	-73.95285955
12/29/16	20:15:00	"LARCENY,GRAND OF AUTO"	FELONY	BROOKLYN	66	STREET	40.63450584	-73.99501861
12/29/16	20:15:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	BRONX	48	STREET	40.84788365	-73.88831429
12/29/16	20:00:00	"PUBLIC ADMINISTRATION,UNCLASSI"	FELONY	BRONX	41	OTHER	40.79115187	-73.88437192
12/29/16	20:00:00	"PUBLIC ADMINISTRATION,UNCLASSI"	FELONY	BRONX	41	OTHER	40.79115187	-73.88437192
12/29/16	20:00:00	"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE"	FELONY	BROOKLYN	75	STREET	40.66504325	-73.89213488
12/29/16	20:00:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	BRONX	47	STREET	40.89467071	-73.86136123
12/29/16	20:00:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	MANHATTAN	14	CLOTHING/BOUTIQUE	40.74636286	-73.98742422
12/29/16	20:00:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	MANHATTAN	30	RESIDENCE - APT. HOUSE	40.81982325	-73.9554466
12/29/16	20:00:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	MANHATTAN	34	STREET	40.86405578	-73.92631701
12/29/16	19:55:00	"PUBLIC ADMINISTRATION,UNCLASSI"	FELONY	BRONX	41	OTHER	40.79115187	-73.88437192
12/29/16	19:55:00	"PUBLIC ADMINISTRATION,UNCLASSI"	FELONY	BRONX	41	OTHER	40.79115187	-73.88437192
12/29/16	19:55:00	"PUBLIC ADMINISTRATION,UNCLASSI"	FELONY	BRONX	41	OTHER	40.79115187	-73.88437192
12/29/16	19:45:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	75	DEPARTMENT STORE	40.65169816	-73.86844676
12/29/16	19:45:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BROOKLYN	67	STREET	40.65364089	-73.94598549
12/29/16	19:40:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BROOKLYN	70	STREET	40.64859513	-73.95701321
12/29/16	19:40:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	BRONX	48	STREET	40.85803528	-73.8872525
12/29/16	19:30:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	MANHATTAN	19	SYNAGOGUE	40.76769167	-73.9694779
12/29/16	19:30:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	MANHATTAN	14	STREET	40.74606829	-73.98098591
12/29/16	19:30:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	QUEENS	107	STREET	40.71147847	-73.81747617
12/29/16	19:30:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	BRONX	45	RESIDENCE-HOUSE	40.81981676	-73.80756495
12/29/16	19:00:00	"PUBLIC ADMINISTATION,UNCLASS M"	MISDEMEANOR	BRONX	41	OTHER	40.79115187	-73.88437192
12/29/16	19:00:00	"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE"	FELONY	BRONX	47	STREET	40.89617857	-73.8767814
12/29/16	19:00:00	ASSAULT 3	MISDEMEANOR	QUEENS	104	RESIDENCE-HOUSE	40.71061713	-73.87805864
12/29/16	19:00:00	OBSTR BREATH/CIRCUL	MISDEMEANOR	BROOKLYN	63	RESIDENCE-HOUSE	40.62069814	-73.91839432
12/29/16	19:00:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BROOKLYN	61	RESIDENCE-HOUSE	40.59693503	-73.96390616
12/29/16	19:00:00	"BURGLARY,UNCLASSIFIED,NIGHT"	FELONY	BROOKLYN	90	COMMERCIAL BUILDING	40.70762657	-73.93310852
12/29/16	19:00:00	"LARCENY,GRAND OF AUTO"	FELONY	BROOKLYN	94	STREET	40.72935771	-73.94511952
12/29/16	19:00:00	"LARCENY,GRAND OF BICYCLE"	FELONY	MANHATTAN	9	STREET	40.72713821	-73.98419514
12/29/16	19:00:00	"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED"	FELONY	QUEENS	104	CHAIN STORE	40.70938665	-73.86978291
12/29/16	19:00:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BRONX	48	STREET	40.84920917	-73.8910049
12/29/16	19:00:00	"LARCENY,GRAND FROM STORE-SHOPL"	FELONY	MANHATTAN	7	CLOTHING/BOUTIQUE	40.71898938	-73.98705781
12/29/16	19:00:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BRONX	48	STREET	40.84920917	-73.8910049
12/29/16	19:00:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	BROOKLYN	69	RESIDENCE-HOUSE	40.64049087	-73.90757481
12/29/16	19:00:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BRONX	43	STREET	40.83217007	-73.88001127
12/29/16	19:00:00	"MISCHIEF, CRIMINAL 3 & 2, OF M"	FELONY	BROOKLYN	69	STREET	40.64494367	-73.89869327
12/29/16	19:00:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	STATEN ISLAND	120	RESIDENCE-HOUSE	40.64043732	-74.10671123
12/29/16	19:00:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	94	CLOTHING/BOUTIQUE	40.7164577	-73.95921322
12/29/16	19:00:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BRONX	44	STREET	40.83766399	-73.92001827
12/29/16	19:00:00	"LARCENY,PETIT OF BICYCLE"	MISDEMEANOR	MANHATTAN	9	OTHER	40.7258855	-73.97753534
12/29/16	18:49:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	BRONX	46	RESIDENCE - APT. HOUSE	40.85454735	-73.91333944
12/29/16	18:48:00	"LARCENY,GRAND FROM STORE-SHOPL"	FELONY	BROOKLYN	94	CLOTHING/BOUTIQUE	40.71689082	-73.95767621
12/29/16	18:40:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	QUEENS	102	STREET	40.69171545	-73.84924153
12/29/16	18:30:00	"BURGLARY,RESIDENCE,NIGHT"	FELONY	BROOKLYN	83	RESIDENCE - APT. HOUSE	40.69463264	-73.90882683
12/29/16	18:30:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	QUEENS	102	STREET	40.68025058	-73.86015573
12/29/16	18:30:00	"LARCENY,GRAND FROM PERSON,PURS"	FELONY	MANHATTAN	24	RESIDENCE - APT. HOUSE	40.79962982	-73.96167972
12/29/16	18:30:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	79	CHAIN STORE	40.68102057	-73.95344457
12/29/16	18:30:00	"MISCHIEF, CRIMINAL 3&2, BY FIR"	FELONY	QUEENS	105	RESIDENCE-HOUSE	40.72304336	-73.75204031
12/29/16	18:30:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	MANHATTAN	30	STREET	40.82610757	-73.95271797
12/29/16	18:00:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	BRONX	46	RESIDENCE - APT. HOUSE	40.85152589	-73.90031249
12/29/16	18:00:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	QUEENS	105	STREET	40.74940176	-73.71989661
12/29/16	18:00:00	"CRIMINAL MISCHIEF 4TH, GRAFFIT"	MISDEMEANOR	BRONX	50	STREET	40.87848439	-73.90362785
12/29/16	18:00:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	BROOKLYN	75	STREET	40.67876786	-73.86902429
12/29/16	18:00:00	"LARCENY,GRAND OF AUTO"	FELONY	QUEENS	105	STREET	40.72251256	-73.75539382
12/29/16	18:00:00	"FRAUD,UNCLASSIFIED-FELONY"	FELONY	MANHATTAN	18	RESIDENCE - APT. HOUSE	40.76481358	-73.99402335
12/29/16	18:00:00	"FRAUD,UNCLASSIFIED-FELONY"	FELONY	BROOKLYN	67	RESIDENCE-HOUSE	40.65586541	-73.94288058
12/29/16	18:00:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	MANHATTAN	14	OTHER	40.75843746	-73.99263422
12/29/16	18:00:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BROOKLYN	75	STREET	40.67690235	-73.90004715
12/29/16	18:00:00	"MISCHIEF, CRIMINAL 3 & 2, OF M"	FELONY	QUEENS	114	STREET	40.75989154	-73.93679207
12/29/16	17:50:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	88	RESIDENCE - APT. HOUSE	40.68844891	-73.96382417
12/29/16	17:45:00	"CRIMINAL MISCHIEF 4TH, GRAFFIT"	MISDEMEANOR	BRONX	50	STREET	40.90104812	-73.89688131
12/29/16	17:30:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	BROOKLYN	81	STREET	40.6933334	-73.93112869
12/29/16	17:30:00	"CRIMINAL MISCHIEF 4TH, GRAFFIT"	MISDEMEANOR	BRONX	50	STREET	40.88616081	-73.90982273
12/29/16	17:30:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	QUEENS	105	STREET	40.75014332	-73.72122168
12/29/16	17:30:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BRONX	45	STREET	40.83829191	-73.85257393
12/29/16	17:22:00	CRIMINAL CONTEMPT 1	FELONY	QUEENS	104	RESIDENCE - APT. HOUSE	40.70997258	-73.9081133
12/29/16	17:15:00	"CRIMINAL MISCHIEF 4TH, GRAFFIT"	MISDEMEANOR	BRONX	50	RESIDENCE-HOUSE	40.87507531	-73.90341945
12/29/16	17:05:00	"LARCENY,PETIT OF BICYCLE"	MISDEMEANOR	MANHATTAN	1	STREET	40.70275121	-74.01421146
12/29/16	17:00:00	"LARCENY,GRAND OF AUTO"	FELONY	QUEENS	109	COMMERCIAL BUILDING	40.76140635	-73.79350754
12/29/16	17:00:00	"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK"	FELONY	MANHATTAN	1	COMMERCIAL BUILDING	40.71905593	-74.00345742
12/29/16	17:00:00	"BURGLARY,RESIDENCE,NIGHT"	FELONY	BRONX	41	RESIDENCE - APT. HOUSE	40.82208253	-73.89033033
12/29/16	17:00:00	"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES"	FELONY	QUEENS	110	PARK/PLAYGROUND	40.73392684	-73.8715824
12/29/16	17:00:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	MANHATTAN	24	STREET	40.7933093	-73.96349994
12/29/16	17:00:00	"CRIMINAL MISCHIEF 4TH, GRAFFIT"	MISDEMEANOR	BRONX	50	STREET	40.87584907	-73.90313266
12/29/16	17:00:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	BROOKLYN	62	STREET	40.59619883	-73.9866279
12/29/16	17:00:00	"LARCENY,PETIT OF VEHICLE ACCES"	MISDEMEANOR	QUEENS	109	PARKING LOT/GARAGE (PRIVATE)	40.76274674	-73.8050802
12/29/16	17:00:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	QUEENS	114	RESIDENCE - APT. HOUSE	40.76169462	-73.90795532
12/29/16	16:45:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	QUEENS	112	OTHER	40.73465566	-73.85435842
12/29/16	16:45:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	MANHATTAN	17	HOTEL/MOTEL	40.75556628	-73.9730496
12/29/16	16:40:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	MANHATTAN	32	RESIDENCE - PUBLIC HOUSING	40.83294176	-73.93543259
12/29/16	16:30:00	"FRAUD,UNCLASSIFIED-FELONY"	FELONY	BROOKLYN	84	RESIDENCE-HOUSE	40.69567317	-73.99388169
12/29/16	16:00:00	"LARCENY,GRAND OF VEHICULAR/MOTORCYCLE ACCESSORIES"	FELONY	MANHATTAN	19	STREET	40.7689324	-73.96076956
12/29/16	16:00:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	MANHATTAN	1	COMMERCIAL BUILDING	40.71737598	-74.00689518
12/29/16	16:00:00	"LARCENY,PETIT OF VEHICLE ACCES"	MISDEMEANOR	BRONX	49	STREET	40.86730025	-73.8704752
12/29/16	16:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	QUEENS	115	RESIDENCE - APT. HOUSE	40.75002316	-73.86531473
12/29/16	15:30:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BROOKLYN	90	PARKING LOT/GARAGE (PUBLIC)	40.71510779	-73.96066056
12/29/16	15:14:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	QUEENS	102	BOOK/CARD	40.71401263	-73.83052736
12/29/16	15:02:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	QUEENS	104	BEAUTY & NAIL SALON	40.70059281	-73.90699019
12/29/16	15:00:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BROOKLYN	73	RESIDENCE - APT. HOUSE	40.67729206	-73.90652156
12/29/16	15:00:00	"LARCENY,GRAND FROM PERSON,PICK"	FELONY	QUEENS	106	COMMERCIAL BUILDING	40.67760528	-73.82821878
12/29/16	15:00:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	QUEENS	111	RESIDENCE-HOUSE	40.76301684	-73.72260814
12/29/16	15:00:00	"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED"	FELONY	BRONX	49	DRUG STORE	40.85557168	-73.86766035
12/29/16	15:00:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	QUEENS	102	RESIDENCE-HOUSE	40.68240155	-73.86165471
12/29/16	15:00:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	QUEENS	106	RESIDENCE-HOUSE	40.68778257	-73.8225603
12/29/16	15:00:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	BROOKLYN	73	RESIDENCE - APT. HOUSE	40.6569183	-73.90408849
12/29/16	14:30:00	"LARCENY,PETIT BY CREDIT CARD U"	MISDEMEANOR	MANHATTAN	10	BANK	40.75971107	-73.99356177
12/29/16	14:30:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	BROOKLYN	75	STREET	40.68257709	-73.87598987
12/29/16	14:30:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	MANHATTAN	7	OTHER	40.72017779	-73.98645512
12/29/16	14:30:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	71	RESIDENCE - APT. HOUSE	40.66245043	-73.94936291
12/29/16	14:00:00	"LARCENY,PETIT BY CREDIT CARD U"	MISDEMEANOR	MANHATTAN	18	RESIDENCE - APT. HOUSE	40.76575937	-73.98268061
12/29/16	14:00:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	BRONX	42	RESIDENCE - PUBLIC HOUSING	40.83364866	-73.90573092
12/29/16	14:00:00	"LARCENY,GRAND FROM PERSON,PICK"	FELONY	MANHATTAN	18	CLOTHING/BOUTIQUE	40.76192193	-73.96841565
12/29/16	14:00:00	"LARCENY,GRAND BY BANK ACCT COMPROMISE-TELLER"	FELONY	QUEENS	112	RESIDENCE-HOUSE	40.72806119	-73.85312808
12/29/16	13:30:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	BROOKLYN	90	RESTAURANT/DINER	40.70090905	-73.94117579
12/29/16	13:00:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	MANHATTAN	19	STREET	40.78112219	-73.95440368
12/29/16	13:00:00	"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK"	FELONY	MANHATTAN	17	RESIDENCE - APT. HOUSE	40.75930707	-73.96220105
12/29/16	13:00:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	BRONX	47	STREET	40.87432104	-73.87034581
12/29/16	13:00:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	QUEENS	105	RESIDENCE-HOUSE	40.66986396	-73.74856468
12/29/16	12:30:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	MANHATTAN	30	STREET	40.82242099	-73.95170531
12/29/16	12:30:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	MANHATTAN	19	STREET	40.77764434	-73.96116882
12/29/16	12:15:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	QUEENS	114	RESIDENCE - APT. HOUSE	40.77469913	-73.91880134
